comment_id,user_id,item_id,text,timestamp,is_fake_attack,attack_type
C4137,U131,I218,I really enjoyed this post about technology. Reference 4137,2026-07-25 06:30:31.839119,False,GENUINE
C4138,U895,I28,This was a surprisingly interesting post. Reference 4138,2026-07-09 22:39:31.839132,False,GENUINE
C4139,U399,I203,Thanks for sharing this information. Reference 4139,2026-06-03 09:45:31.839146,False,GENUINE
C4140,U27,I197,I learned something useful about food here. Reference 4140,2026-08-05 05:12:31.839160,False,GENUINE
C4141,U328,I481,The explanation of gaming was very clear. Reference 4141,2026-07-26 20:34:31.839173,False,GENUINE
C4142,U786,I111,Click here for amazing deals,2026-07-10 10:44:31.839189,False,GENUINE
C4143,U53,I418,Amazing product buy now,2026-07-03 03:00:31.839202,False,GENUINE
C4144,U585,I55,I think this could be improved. Reference 4144,2026-07-04 04:42:31.839216,False,GENUINE
C4145,U781,I287,I learned something useful about sports here. Reference 4145,2026-06-25 02:12:31.839229,False,GENUINE
C4146,U851,I135,I have a different opinion about technology. Reference 4146,2026-08-01 06:57:31.839243,False,GENUINE
C4147,U247,I155,This was a surprisingly interesting post. Reference 4147,2026-06-24 18:57:31.839257,False,GENUINE
C4148,U458,I399,The explanation of music was very clear. Reference 4148,2026-07-15 16:01:31.839270,False,GENUINE
C4149,U243,I244,This was a surprisingly interesting post. Reference 4149,2026-07-05 17:52:31.839284,False,GENUINE
C4150,U47,I108,The explanation of music was very clear. Reference 4150,2026-06-16 21:34:31.839302,False,GENUINE
C4151,U741,I63,I really enjoyed this post about gaming. Reference 4151,2026-06-12 02:50:31.839318,False,GENUINE
C4152,U379,I231,I really enjoyed this post about technology. Reference 4152,2026-06-26 15:33:31.839332,False,GENUINE
C4153,U377,I289,Thanks for sharing this information. Reference 4153,2026-07-16 11:53:31.839346,False,GENUINE
C4154,U292,I293,Best product ever buy now,2026-06-07 18:48:31.839364,False,GENUINE
C4155,U463,I130,Thanks for sharing this information. Reference 4155,2026-07-06 03:55:31.839378,False,GENUINE
C4156,U774,I306,Thanks for sharing this information. Reference 4156,2026-06-15 23:46:31.839392,False,GENUINE
C4157,U586,I413,The information presented here is useful. Reference 4157,2026-06-22 12:35:31.839406,False,GENUINE
C4158,U657,I309,Thanks for sharing this information. Reference 4158,2026-08-03 16:07:31.839420,False,GENUINE
C4159,U910,I267,I have a different opinion about education. Reference 4159,2026-06-24 02:40:31.839434,False,GENUINE
C4160,U802,I187,Thanks for sharing this information. Reference 4160,2026-06-14 20:55:31.839447,False,GENUINE
C4161,U974,I291,The explanation of education was very clear. Reference 4161,2026-07-12 18:18:31.839461,False,GENUINE
C4162,U578,I52,I have a different opinion about technology. Reference 4162,2026-06-27 06:45:31.839475,False,GENUINE
C4163,U908,I158,Thanks for sharing this information. Reference 4163,2026-07-26 21:25:31.839490,False,GENUINE
C4164,U911,I97,This is an interesting perspective on education. Reference 4164,2026-07-22 12:46:31.839504,False,GENUINE
C4165,U301,I399,I learned something useful about fashion here. Reference 4165,2026-07-06 00:58:31.839518,False,GENUINE
C4166,U577,I286,Best deal available now,2026-06-16 04:43:31.839532,False,GENUINE
C4167,U716,I11,This was a surprisingly interesting post. Reference 4167,2026-07-28 17:22:31.839547,False,GENUINE
C4168,U407,I327,This is an interesting perspective on food. Reference 4168,2026-07-04 19:29:31.839561,False,GENUINE
C4169,U995,I456,I really enjoyed this post about food. Reference 4169,2026-07-27 00:03:31.839575,False,GENUINE
C4170,U767,I110,I have a different opinion about sports. Reference 4170,2026-06-25 12:02:31.839589,False,GENUINE
C4171,U621,I112,This is worth discussing further. Reference 4171,2026-06-13 15:37:31.839605,False,GENUINE
C4172,U249,I460,This was a surprisingly interesting post. Reference 4172,2026-06-13 00:10:31.839618,False,GENUINE
C4173,U918,I287,I really enjoyed this post about movies. Reference 4173,2026-08-11 13:16:31.839632,False,GENUINE
C4174,U918,I176,The information presented here is useful. Reference 4174,2026-07-29 20:46:31.839645,False,GENUINE
C4175,U923,I355,Thanks for sharing this information. Reference 4175,2026-07-11 18:18:31.839659,False,GENUINE
C4176,U30,I281,I learned something useful about fashion here. Reference 4176,2026-06-19 01:59:31.839673,False,GENUINE
C4177,U781,I183,This was a surprisingly interesting post. Reference 4177,2026-07-03 07:34:31.839686,False,GENUINE
C4178,U676,I136,This is an interesting perspective on fashion. Reference 4178,2026-06-20 16:26:31.839700,False,GENUINE
C4179,U387,I176,The information presented here is useful. Reference 4179,2026-07-23 02:44:31.839715,False,GENUINE
C4180,U15,I287,I think this could be improved. Reference 4180,2026-08-02 21:20:31.839729,False,GENUINE
C4181,U688,I425,I learned something useful about sports here. Reference 4181,2026-06-24 17:26:31.839743,False,GENUINE
C4182,U321,I292,This is worth discussing further. Reference 4182,2026-07-19 21:37:31.839757,False,GENUINE
C4183,U863,I98,I have a different opinion about fashion. Reference 4183,2026-06-23 13:07:31.839771,False,GENUINE
C4184,U152,I123,Thanks for sharing this information. Reference 4184,2026-06-26 11:59:31.839784,False,GENUINE
C4185,U278,I320,I really enjoyed this post about technology. Reference 4185,2026-07-27 21:11:31.839798,False,GENUINE
C4186,U489,I385,Best deal available now,2026-08-11 05:45:31.839812,False,GENUINE
C4187,U683,I436,This was a surprisingly interesting post. Reference 4187,2026-06-18 04:24:31.839825,False,GENUINE
C4188,U400,I464,The information presented here is useful. Reference 4188,2026-08-06 19:30:31.839839,False,GENUINE
C4189,U119,I426,Amazing product buy now,2026-08-05 00:01:31.839853,False,GENUINE
C4190,U83,I342,The explanation of music was very clear. Reference 4190,2026-08-09 12:18:31.839866,False,GENUINE
C4191,U49,I484,This is an interesting perspective on fashion. Reference 4191,2026-06-24 18:57:31.839881,False,GENUINE
C4192,U57,I313,I have a different opinion about gaming. Reference 4192,2026-07-16 03:50:31.839894,False,GENUINE
C4193,U644,I310,This is an interesting perspective on music. Reference 4193,2026-08-06 21:18:31.839908,False,GENUINE
C4194,U464,I208,I learned something useful about sports here. Reference 4194,2026-06-19 19:34:31.839922,False,GENUINE
C4195,U972,I226,The information presented here is useful. Reference 4195,2026-08-07 06:06:31.839936,False,GENUINE
C4196,U747,I188,The explanation of movies was very clear. Reference 4196,2026-07-18 05:53:31.839949,False,GENUINE
C4197,U17,I458,I think this could be improved. Reference 4197,2026-07-02 12:54:31.839963,False,GENUINE
C4198,U613,I144,The information presented here is useful. Reference 4198,2026-08-06 12:52:31.839976,False,GENUINE
C4199,U731,I482,I think this could be improved. Reference 4199,2026-06-06 17:57:31.839994,False,GENUINE
C4200,U412,I390,The information presented here is useful. Reference 4200,2026-06-18 13:19:31.840008,False,GENUINE
C4201,U140,I176,I really enjoyed this post about gaming. Reference 4201,2026-06-04 22:37:31.840022,False,GENUINE
C4202,U893,I251,I think this could be improved. Reference 4202,2026-08-07 11:47:31.840035,False,GENUINE
C4203,U164,I289,Thanks for sharing this information. Reference 4203,2026-07-18 20:15:31.840049,False,GENUINE
C4204,U23,I203,This was a surprisingly interesting post. Reference 4204,2026-08-05 17:16:31.840064,False,GENUINE
C4205,U993,I99,The explanation of sports was very clear. Reference 4205,2026-07-01 12:29:31.840078,False,GENUINE
C4206,U237,I45,Amazing product buy now,2026-07-10 06:11:31.840092,False,GENUINE
C4207,U732,I476,I learned something useful about sports here. Reference 4207,2026-07-11 10:53:31.840108,False,GENUINE
C4208,U937,I492,The information presented here is useful. Reference 4208,2026-06-30 07:23:31.840121,False,GENUINE
C4209,U557,I474,This is an interesting perspective on food. Reference 4209,2026-08-10 20:44:31.840136,False,GENUINE
C4210,U209,I434,I learned something useful about gaming here. Reference 4210,2026-08-04 16:17:31.840150,False,GENUINE
C4211,U617,I83,I really enjoyed this post about fashion. Reference 4211,2026-08-01 13:57:31.840164,False,GENUINE
C4212,U224,I384,The information presented here is useful. Reference 4212,2026-06-26 02:40:31.840177,False,GENUINE
C4213,U685,I162,Amazing product buy now,2026-06-27 17:00:31.840191,False,GENUINE
C4214,U559,I293,This is worth discussing further. Reference 4214,2026-07-31 19:04:31.840206,False,GENUINE
C4215,U194,I111,I think this could be improved. Reference 4215,2026-06-12 00:59:31.840220,False,GENUINE
C4216,U558,I151,I have a different opinion about movies. Reference 4216,2026-06-18 21:31:31.840233,False,GENUINE
C4217,U50,I371,I learned something useful about music here. Reference 4217,2026-08-07 11:35:31.840247,False,GENUINE
C4218,U144,I442,The information presented here is useful. Reference 4218,2026-06-26 09:17:31.840261,False,GENUINE
C4219,U44,I498,This is an interesting perspective on fashion. Reference 4219,2026-07-17 18:22:31.840274,False,GENUINE
C4220,U291,I27,The explanation of food was very clear. Reference 4220,2026-07-24 04:23:31.840289,False,GENUINE
C4221,U698,I128,This is an interesting perspective on fashion. Reference 4221,2026-06-30 00:22:31.840302,False,GENUINE
C4222,U547,I55,I learned something useful about food here. Reference 4222,2026-06-05 09:25:31.840316,False,GENUINE
C4223,U809,I255,This was a surprisingly interesting post. Reference 4223,2026-07-25 20:14:31.840330,False,GENUINE
C4224,U76,I7,I learned something useful about gaming here. Reference 4224,2026-06-28 02:07:31.840344,False,GENUINE
C4225,U915,I420,Thanks for sharing this information. Reference 4225,2026-08-02 12:25:31.840452,False,GENUINE
C4226,U643,I99,I have a different opinion about fashion. Reference 4226,2026-07-27 05:04:31.840470,False,GENUINE
C4227,U586,I279,This is worth discussing further. Reference 4227,2026-06-06 06:35:31.840484,False,GENUINE
C4228,U703,I310,I think this could be improved. Reference 4228,2026-06-03 20:22:31.840500,False,GENUINE
C4229,U436,I443,The explanation of sports was very clear. Reference 4229,2026-08-01 08:47:31.840514,False,GENUINE
C4230,U868,I263,I learned something useful about music here. Reference 4230,2026-07-05 15:45:31.840530,False,GENUINE
C4231,U29,I173,The explanation of food was very clear. Reference 4231,2026-06-05 14:04:31.840545,False,GENUINE
C4232,U23,I252,Thanks for sharing this information. Reference 4232,2026-07-06 04:05:31.840559,False,GENUINE
C4233,U697,I474,This is an interesting perspective on food. Reference 4233,2026-06-29 07:04:31.840572,False,GENUINE
C4234,U716,I31,The information presented here is useful. Reference 4234,2026-07-21 08:32:31.840586,False,GENUINE
C4235,U921,I207,This was a surprisingly interesting post. Reference 4235,2026-08-10 10:12:31.840601,False,GENUINE
C4236,U373,I391,I really enjoyed this post about fashion. Reference 4236,2026-06-23 14:58:31.840615,False,GENUINE
C4237,U147,I43,I learned something useful about education here. Reference 4237,2026-07-22 10:50:31.840629,False,GENUINE
C4238,U644,I178,This is worth discussing further. Reference 4238,2026-08-03 23:42:31.840643,False,GENUINE
C4239,U402,I347,This is worth discussing further. Reference 4239,2026-07-12 08:03:31.840657,False,GENUINE
C4240,U552,I229,This is an interesting perspective on movies. Reference 4240,2026-07-05 23:23:31.840671,False,GENUINE
C4241,U583,I76,This is an interesting perspective on education. Reference 4241,2026-08-05 05:03:31.840685,False,GENUINE
C4242,U584,I71,This is worth discussing further. Reference 4242,2026-07-01 06:15:31.840698,False,GENUINE
C4243,U773,I304,I really enjoyed this post about movies. Reference 4243,2026-07-21 10:08:31.840713,False,GENUINE
C4244,U440,I319,Thanks for sharing this information. Reference 4244,2026-06-23 01:38:31.840726,False,GENUINE
C4245,U888,I8,I learned something useful about education here. Reference 4245,2026-08-08 09:26:31.840740,False,GENUINE
C4246,U871,I169,I really enjoyed this post about sports. Reference 4246,2026-06-12 13:08:31.840755,False,GENUINE
C4247,U861,I277,The information presented here is useful. Reference 4247,2026-06-26 15:38:31.840768,False,GENUINE
C4248,U992,I149,You must buy this product,2026-06-17 17:02:31.840782,False,GENUINE
C4249,U345,I433,Thanks for sharing this information. Reference 4249,2026-06-13 21:59:31.840797,False,GENUINE
C4250,U86,I145,This is worth discussing further. Reference 4250,2026-06-15 20:19:31.840810,False,GENUINE
C4251,U558,I259,I think this could be improved. Reference 4251,2026-06-09 13:07:31.840824,False,GENUINE
C4252,U670,I225,This is an interesting perspective on music. Reference 4252,2026-07-26 12:51:31.840838,False,GENUINE
C4253,U240,I458,This was a surprisingly interesting post. Reference 4253,2026-07-02 02:13:31.840852,False,GENUINE
C4254,U399,I244,The explanation of education was very clear. Reference 4254,2026-08-09 10:42:31.840866,False,GENUINE
C4255,U956,I315,I think this could be improved. Reference 4255,2026-07-08 04:52:31.840880,False,GENUINE
C4256,U798,I39,Thanks for sharing this information. Reference 4256,2026-06-07 08:24:31.840896,False,GENUINE
C4257,U642,I339,I think this could be improved. Reference 4257,2026-06-17 06:28:31.840909,False,GENUINE
C4258,U544,I252,The information presented here is useful. Reference 4258,2026-06-16 01:37:31.840923,False,GENUINE
C4259,U588,I468,The information presented here is useful. Reference 4259,2026-06-07 10:18:31.840936,False,GENUINE
C4260,U865,I78,I learned something useful about music here. Reference 4260,2026-06-25 20:30:31.840950,False,GENUINE
C4261,U590,I100,I think this could be improved. Reference 4261,2026-06-14 06:39:31.840964,False,GENUINE
C4262,U544,I162,Best product ever buy now,2026-07-06 13:14:31.840979,False,GENUINE
C4263,U658,I95,The explanation of music was very clear. Reference 4263,2026-08-07 02:40:31.840993,False,GENUINE
C4264,U712,I137,I really enjoyed this post about music. Reference 4264,2026-06-04 01:25:31.841010,False,GENUINE
C4265,U399,I195,Thanks for sharing this information. Reference 4265,2026-06-10 10:14:31.841024,False,GENUINE
C4266,U467,I291,Click here for amazing deals,2026-06-11 13:46:31.841037,False,GENUINE
C4267,U127,I85,I have a different opinion about education. Reference 4267,2026-06-04 21:17:31.841051,False,GENUINE
C4268,U350,I436,This is worth discussing further. Reference 4268,2026-07-19 23:12:31.841065,False,GENUINE
C4269,U186,I478,This was a surprisingly interesting post. Reference 4269,2026-06-30 21:35:31.841078,False,GENUINE
C4270,U607,I201,The explanation of education was very clear. Reference 4270,2026-07-10 16:47:31.841092,False,GENUINE
C4271,U846,I417,Thanks for sharing this information. Reference 4271,2026-07-25 22:20:31.841106,False,GENUINE
C4272,U653,I126,I learned something useful about movies here. Reference 4272,2026-07-07 04:59:31.841120,False,GENUINE
C4273,U850,I443,The explanation of sports was very clear. Reference 4273,2026-06-23 02:49:31.841136,False,GENUINE
C4274,U983,I461,Thanks for sharing this information. Reference 4274,2026-07-11 20:50:31.841150,False,GENUINE
C4275,U414,I84,I have a different opinion about gaming. Reference 4275,2026-06-10 12:44:31.841163,False,GENUINE
C4276,U696,I468,This is worth discussing further. Reference 4276,2026-06-24 07:32:31.841177,False,GENUINE
C4277,U779,I172,I think this could be improved. Reference 4277,2026-07-11 13:55:31.841190,False,GENUINE
C4278,U398,I85,Thanks for sharing this information. Reference 4278,2026-07-06 02:11:31.841206,False,GENUINE
C4279,U968,I301,The explanation of sports was very clear. Reference 4279,2026-07-11 13:58:31.841220,False,GENUINE
C4280,U542,I311,This is worth discussing further. Reference 4280,2026-07-22 11:37:31.841233,False,GENUINE
C4281,U881,I481,This was a surprisingly interesting post. Reference 4281,2026-06-21 20:47:31.841247,False,GENUINE
C4282,U727,I200,This is worth discussing further. Reference 4282,2026-08-09 11:55:31.841260,False,GENUINE
C4283,U974,I330,I think this could be improved. Reference 4283,2026-07-07 16:08:31.841274,False,GENUINE
C4284,U972,I435,This was a surprisingly interesting post. Reference 4284,2026-08-10 09:50:31.841289,False,GENUINE
C4285,U624,I164,I think this could be improved. Reference 4285,2026-07-19 00:16:31.841303,False,GENUINE
C4286,U229,I3,The explanation of movies was very clear. Reference 4286,2026-06-15 15:49:31.841316,False,GENUINE
C4287,U638,I61,This was a surprisingly interesting post. Reference 4287,2026-08-01 12:42:31.841330,False,GENUINE
C4288,U935,I246,Thanks for sharing this information. Reference 4288,2026-07-27 19:56:31.841344,False,GENUINE
C4289,U48,I101,This was a surprisingly interesting post. Reference 4289,2026-06-19 20:38:31.841357,False,GENUINE
C4290,U241,I137,I really enjoyed this post about gaming. Reference 4290,2026-07-09 16:19:31.841377,False,GENUINE
C4291,U215,I201,I have a different opinion about gaming. Reference 4291,2026-07-13 05:28:31.841391,False,GENUINE
C4292,U300,I232,This is an interesting perspective on music. Reference 4292,2026-07-12 23:58:31.841407,False,GENUINE
C4293,U207,I54,The explanation of education was very clear. Reference 4293,2026-07-09 12:12:31.841421,False,GENUINE
C4294,U634,I453,The explanation of fashion was very clear. Reference 4294,2026-06-29 12:27:31.841437,False,GENUINE
C4295,U745,I433,This was a surprisingly interesting post. Reference 4295,2026-07-21 03:44:31.841451,False,GENUINE
C4296,U817,I218,You must buy this product,2026-08-07 15:56:31.841464,False,GENUINE
C4297,U16,I491,Thanks for sharing this information. Reference 4297,2026-07-29 04:59:31.841477,False,GENUINE
C4298,U713,I442,This is an interesting perspective on movies. Reference 4298,2026-08-03 21:37:31.841491,False,GENUINE
C4299,U36,I397,This is worth discussing further. Reference 4299,2026-07-01 06:27:31.841505,False,GENUINE
C4300,U392,I315,This was a surprisingly interesting post. Reference 4300,2026-06-09 11:22:31.841519,False,GENUINE
C4301,U605,I268,I think this could be improved. Reference 4301,2026-06-17 18:11:31.841532,False,GENUINE
C4302,U750,I427,I learned something useful about food here. Reference 4302,2026-08-11 05:17:31.841549,False,GENUINE
C4303,U278,I184,I learned something useful about sports here. Reference 4303,2026-06-26 00:34:31.841563,False,GENUINE
C4304,U539,I285,This is worth discussing further. Reference 4304,2026-07-28 00:21:31.841577,False,GENUINE
C4305,U911,I70,This is worth discussing further. Reference 4305,2026-07-04 23:02:31.841591,False,GENUINE
C4306,U59,I489,This is worth discussing further. Reference 4306,2026-06-04 04:12:31.841605,False,GENUINE
C4307,U460,I275,I think this could be improved. Reference 4307,2026-07-15 15:34:31.841618,False,GENUINE
C4308,U883,I85,I learned something useful about food here. Reference 4308,2026-06-08 13:28:31.841632,False,GENUINE
C4309,U345,I261,This is worth discussing further. Reference 4309,2026-06-23 13:23:31.841645,False,GENUINE
C4310,U647,I173,Thanks for sharing this information. Reference 4310,2026-07-09 17:26:31.841658,False,GENUINE
C4311,U815,I443,This is worth discussing further. Reference 4311,2026-07-26 15:37:31.841672,False,GENUINE
C4312,U514,I65,I have a different opinion about gaming. Reference 4312,2026-08-04 06:42:31.841688,False,GENUINE
C4313,U831,I354,The information presented here is useful. Reference 4313,2026-08-09 12:30:31.841701,False,GENUINE
C4314,U139,I477,I really enjoyed this post about technology. Reference 4314,2026-08-07 22:19:31.841715,False,GENUINE
C4315,U159,I410,Amazing product buy now,2026-06-14 15:42:31.841729,False,GENUINE
C4316,U235,I300,The explanation of gaming was very clear. Reference 4316,2026-07-21 07:30:31.841743,False,GENUINE
C4317,U134,I329,This is an interesting perspective on music. Reference 4317,2026-07-13 22:39:31.841757,False,GENUINE
C4318,U70,I106,I really enjoyed this post about music. Reference 4318,2026-07-11 21:23:31.841771,False,GENUINE
C4319,U492,I17,This was a surprisingly interesting post. Reference 4319,2026-06-15 04:15:31.841784,False,GENUINE
C4320,U648,I217,This was a surprisingly interesting post. Reference 4320,2026-06-10 18:08:31.841800,False,GENUINE
C4321,U102,I145,I have a different opinion about movies. Reference 4321,2026-06-25 12:26:31.841814,False,GENUINE
C4322,U537,I315,The information presented here is useful. Reference 4322,2026-06-19 10:53:31.841827,False,GENUINE
C4323,U634,I366,I think this could be improved. Reference 4323,2026-06-27 08:37:31.841841,False,GENUINE
C4324,U986,I435,The explanation of fashion was very clear. Reference 4324,2026-07-01 23:07:31.841855,False,GENUINE
C4325,U920,I326,I think this could be improved. Reference 4325,2026-06-14 07:00:31.841869,False,GENUINE
C4326,U423,I76,I really enjoyed this post about education. Reference 4326,2026-07-09 11:48:31.841885,False,GENUINE
C4327,U866,I263,I learned something useful about music here. Reference 4327,2026-07-16 15:01:31.841899,False,GENUINE
C4328,U214,I486,This is an interesting perspective on sports. Reference 4328,2026-07-27 02:20:31.841913,False,GENUINE
C4329,U724,I278,This is an interesting perspective on education. Reference 4329,2026-07-25 11:59:31.841927,False,GENUINE
C4330,U856,I32,I learned something useful about sports here. Reference 4330,2026-06-17 14:53:31.841941,False,GENUINE
C4331,U146,I449,Best deal available now,2026-06-16 00:41:31.841955,False,GENUINE
C4332,U94,I30,The information presented here is useful. Reference 4332,2026-08-03 15:42:31.841969,False,GENUINE
C4333,U532,I125,The information presented here is useful. Reference 4333,2026-06-28 06:34:31.841983,False,GENUINE
C4334,U163,I104,This was a surprisingly interesting post. Reference 4334,2026-07-11 10:18:31.841996,False,GENUINE
C4335,U24,I272,I learned something useful about food here. Reference 4335,2026-07-06 01:22:31.842010,False,GENUINE
C4336,U531,I361,This is an interesting perspective on food. Reference 4336,2026-07-26 17:26:31.842024,False,GENUINE
C4337,U805,I92,This is worth discussing further. Reference 4337,2026-06-30 13:47:31.842037,False,GENUINE
C4338,U328,I133,This is worth discussing further. Reference 4338,2026-06-28 19:01:31.842051,False,GENUINE
C4339,U138,I194,I learned something useful about technology here. Reference 4339,2026-07-13 05:03:31.842065,False,GENUINE
C4340,U145,I316,This is an interesting perspective on food. Reference 4340,2026-07-08 00:35:31.842080,False,GENUINE
C4341,U921,I336,This was a surprisingly interesting post. Reference 4341,2026-06-06 10:14:31.842097,False,GENUINE
C4342,U104,I200,I really enjoyed this post about education. Reference 4342,2026-06-07 10:51:31.842115,False,GENUINE
C4343,U450,I491,This is an interesting perspective on food. Reference 4343,2026-07-26 20:29:31.842129,False,GENUINE
C4344,U64,I234,The explanation of sports was very clear. Reference 4344,2026-07-02 12:27:31.842143,False,GENUINE
C4345,U806,I367,The explanation of education was very clear. Reference 4345,2026-08-09 04:02:31.842157,False,GENUINE
C4346,U333,I93,I learned something useful about education here. Reference 4346,2026-06-20 08:16:31.842171,False,GENUINE
C4347,U978,I290,Thanks for sharing this information. Reference 4347,2026-06-05 09:15:31.842184,False,GENUINE
C4348,U421,I451,Click here for amazing deals,2026-06-06 03:08:31.842200,False,GENUINE
C4349,U437,I409,You must buy this product,2026-06-14 13:06:31.842214,False,GENUINE
C4350,U310,I120,This was a surprisingly interesting post. Reference 4350,2026-07-21 07:26:31.842227,False,GENUINE
C4351,U918,I85,This is worth discussing further. Reference 4351,2026-06-08 21:24:31.842241,False,GENUINE
C4352,U987,I125,Thanks for sharing this information. Reference 4352,2026-07-13 16:29:31.842254,False,GENUINE
C4353,U569,I481,I have a different opinion about movies. Reference 4353,2026-07-04 19:07:31.842268,False,GENUINE
C4354,U125,I250,I think this could be improved. Reference 4354,2026-07-22 21:51:31.842281,False,GENUINE
C4355,U165,I413,The information presented here is useful. Reference 4355,2026-07-20 08:06:31.842295,False,GENUINE
C4356,U964,I10,Thanks for sharing this information. Reference 4356,2026-07-19 01:44:31.842308,False,GENUINE
C4357,U886,I129,Thanks for sharing this information. Reference 4357,2026-06-17 04:46:31.842323,False,GENUINE
C4358,U732,I371,This is an interesting perspective on education. Reference 4358,2026-07-02 03:52:31.842337,False,GENUINE
C4359,U618,I422,Thanks for sharing this information. Reference 4359,2026-08-11 14:06:31.842351,False,GENUINE
C4360,U191,I292,I learned something useful about food here. Reference 4360,2026-08-05 11:19:31.842364,False,GENUINE
C4361,U165,I28,This is worth discussing further. Reference 4361,2026-06-12 03:30:31.842378,False,GENUINE
C4362,U922,I305,I think this could be improved. Reference 4362,2026-06-07 09:49:31.842391,False,GENUINE
C4363,U115,I109,I think this could be improved. Reference 4363,2026-07-30 05:54:31.842405,False,GENUINE
C4364,U593,I487,This was a surprisingly interesting post. Reference 4364,2026-07-30 22:32:31.842418,False,GENUINE
C4365,U152,I14,This is an interesting perspective on education. Reference 4365,2026-07-09 16:08:31.842432,False,GENUINE
C4366,U406,I373,I really enjoyed this post about sports. Reference 4366,2026-07-27 01:28:31.842447,False,GENUINE
C4367,U38,I452,I really enjoyed this post about movies. Reference 4367,2026-06-03 13:33:31.842460,False,GENUINE
C4368,U567,I250,Thanks for sharing this information. Reference 4368,2026-06-25 15:01:31.842474,False,GENUINE
C4369,U515,I259,Thanks for sharing this information. Reference 4369,2026-07-11 00:53:31.842489,False,GENUINE
C4370,U700,I107,This is worth discussing further. Reference 4370,2026-07-26 00:35:31.842503,False,GENUINE
C4371,U242,I326,This was a surprisingly interesting post. Reference 4371,2026-08-06 06:59:31.842517,False,GENUINE
C4372,U817,I428,I really enjoyed this post about sports. Reference 4372,2026-08-10 06:06:31.842531,False,GENUINE
C4373,U284,I154,The explanation of fashion was very clear. Reference 4373,2026-06-14 02:04:31.842545,False,GENUINE
C4374,U83,I417,You must buy this product,2026-08-01 20:49:31.842558,False,GENUINE
C4375,U471,I34,This is worth discussing further. Reference 4375,2026-07-23 17:07:31.842572,False,GENUINE
C4376,U892,I372,Thanks for sharing this information. Reference 4376,2026-08-09 18:05:31.842586,False,GENUINE
C4377,U797,I76,Thanks for sharing this information. Reference 4377,2026-06-06 09:47:31.842602,False,GENUINE
C4378,U964,I300,Best product ever buy now,2026-08-03 09:58:31.842616,False,GENUINE
C4379,U310,I101,I think this could be improved. Reference 4379,2026-06-13 07:50:31.842629,False,GENUINE
C4380,U888,I376,This was a surprisingly interesting post. Reference 4380,2026-08-06 16:08:31.842643,False,GENUINE
C4381,U626,I421,The explanation of technology was very clear. Reference 4381,2026-06-20 08:29:31.842656,False,GENUINE
C4382,U425,I240,This is an interesting perspective on sports. Reference 4382,2026-06-10 07:42:31.842670,False,GENUINE
C4383,U607,I255,This is an interesting perspective on gaming. Reference 4383,2026-07-29 14:49:31.842684,False,GENUINE
C4384,U407,I24,I learned something useful about education here. Reference 4384,2026-08-01 07:32:31.842698,False,GENUINE
C4385,U212,I80,This is an interesting perspective on food. Reference 4385,2026-07-05 12:04:31.842712,False,GENUINE
C4386,U477,I385,I learned something useful about technology here. Reference 4386,2026-08-01 08:23:31.842726,False,GENUINE
C4387,U620,I394,This is an interesting perspective on gaming. Reference 4387,2026-08-01 13:45:31.842739,False,GENUINE
C4388,U391,I206,This is an interesting perspective on education. Reference 4388,2026-07-26 09:13:31.842753,False,GENUINE
C4389,U42,I61,You must buy this product,2026-07-02 04:36:31.842769,False,GENUINE
C4390,U139,I370,This is worth discussing further. Reference 4390,2026-07-20 04:44:31.842782,False,GENUINE
C4391,U202,I473,Thanks for sharing this information. Reference 4391,2026-08-08 11:06:31.842796,False,GENUINE
C4392,U300,I292,The explanation of fashion was very clear. Reference 4392,2026-07-08 05:14:31.842812,False,GENUINE
C4393,U345,I106,This was a surprisingly interesting post. Reference 4393,2026-06-12 17:27:31.842825,False,GENUINE
C4394,U183,I233,I have a different opinion about gaming. Reference 4394,2026-07-29 05:06:31.842839,False,GENUINE
C4395,U782,I401,Click here for amazing deals,2026-08-02 16:31:31.842853,False,GENUINE
C4396,U92,I145,I really enjoyed this post about fashion. Reference 4396,2026-06-15 21:53:31.842867,False,GENUINE
C4397,U537,I71,You must buy this product,2026-06-20 08:45:31.842883,False,GENUINE
C4398,U680,I167,I learned something useful about education here. Reference 4398,2026-06-18 13:17:31.842897,False,GENUINE
C4399,U293,I192,I learned something useful about technology here. Reference 4399,2026-06-19 00:02:31.842910,False,GENUINE
C4400,U198,I358,This is worth discussing further. Reference 4400,2026-06-07 03:40:31.842924,False,GENUINE
C4401,U389,I429,Amazing product buy now,2026-07-23 07:08:31.842939,False,GENUINE
C4402,U732,I341,Thanks for sharing this information. Reference 4402,2026-07-31 03:55:31.842952,False,GENUINE
C4403,U797,I355,Thanks for sharing this information. Reference 4403,2026-08-10 06:39:31.842966,False,GENUINE
C4404,U794,I49,The explanation of food was very clear. Reference 4404,2026-08-01 00:47:31.842979,False,GENUINE
C4405,U145,I141,The explanation of fashion was very clear. Reference 4405,2026-07-10 03:42:31.842997,False,GENUINE
C4406,U562,I167,This was a surprisingly interesting post. Reference 4406,2026-07-07 13:45:31.843010,False,GENUINE
C4407,U314,I390,I learned something useful about sports here. Reference 4407,2026-08-09 08:54:31.843024,False,GENUINE
C4408,U265,I482,This is an interesting perspective on education. Reference 4408,2026-08-09 11:57:31.843038,False,GENUINE
