comment_id,user_id,item_id,text,timestamp,is_fake_attack,attack_type,normalized_text,word_set,duplicate_count,duplicate_score,tfidf_similarity,char_similarity,jaccard_similarity,combined_similarity,near_duplicate_score,spam_score,user_comment_count,user_activity_score,unique_users_for_text,text_item_group_size,coordination_score,attack_pattern_score,base_attack_score,coordination_boost,attack_score,detected_fake,is_real_attack
C3837,U680,I167,You must buy this product,2026-06-12 01:15:31.834888,False,GENUINE,you must buy this product,"{'buy', 'this', 'must', 'product', 'you'}",51,50,1.0000000000000002,1.0000000000000004,1.0,1.0000000000000002,50,15,8,20,51,1,65,40,45.25,0,45.25,False,False
C3838,U698,I427,Thanks for sharing this information. Reference 3838,2026-06-18 18:41:31.834901,False,GENUINE,thanks for sharing this information reference 3838,"{'for', 'thanks', 'information', 'this', 'reference', '3838', 'sharing'}",1,0,0.5701792786438931,0.8034222541530758,0.0,0.520931649186593,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3839,U796,I459,The explanation of sports was very clear. Reference 3839,2026-08-09 19:25:31.834915,False,GENUINE,the explanation of sports was very clear reference 3839,"{'very', 'was', 'clear', 'of', 'the', 'explanation', 'reference', 'sports', '3839'}",1,0,0.7100952576393268,0.773786918031266,0.0,0.5580481073862708,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C3840,U444,I247,I have a different opinion about music. Reference 3840,2026-06-26 12:24:31.834932,False,GENUINE,i have a different opinion about music reference 3840,"{'opinion', '3840', 'i', 'music', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.6177732768514285,0.8000458281890788,0.0,0.5362389781736314,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3841,U307,I255,The information presented here is useful. Reference 3841,2026-06-18 23:24:31.834945,False,GENUINE,the information presented here is useful reference 3841,"{'useful', 'presented', '3841', 'information', 'is', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.8352958133635057,0.0,0.5409774112701934,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3842,U307,I410,I have a different opinion about gaming. Reference 3842,2026-07-29 08:44:31.834959,False,GENUINE,i have a different opinion about gaming reference 3842,"{'opinion', 'i', '3842', 'have', 'reference', 'different', 'a', 'gaming', 'about'}",1,0,0.7870119828754931,0.8306161795299745,0.0,0.6077006658184123,20,0,7,20,1,1,0,0,6.0,0,6.0,False,False
C3843,U568,I114,The explanation of sports was very clear. Reference 3843,2026-06-30 13:36:31.834973,False,GENUINE,the explanation of sports was very clear reference 3843,"{'very', 'was', 'clear', 'of', '3843', 'the', 'explanation', 'reference', 'sports'}",1,0,0.7100952576393268,0.7734142918441912,0.0,0.5578990569114408,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3844,U926,I78,This is an interesting perspective on music. Reference 3844,2026-07-05 06:32:31.834988,False,GENUINE,this is an interesting perspective on music reference 3844,"{'an', 'music', 'perspective', 'this', 'reference', 'interesting', 'on', 'is', '3844'}",1,0,0.6755579368387613,0.7616771173975588,0.0,0.54111612485259,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C3845,U760,I204,The information presented here is useful. Reference 3845,2026-07-15 14:37:31.835001,False,GENUINE,the information presented here is useful reference 3845,"{'useful', 'presented', 'information', 'is', 'the', 'reference', 'here', '3845'}",1,0,0.5910259597851174,0.7745138660573002,0.0,0.5166646323477112,10,0,13,40,1,1,0,0,6.0,0,6.0,False,False
C3846,U83,I124,I learned something useful about food here. Reference 3846,2026-06-12 11:53:31.835015,False,GENUINE,i learned something useful about food here reference 3846,"{'useful', '3846', 'i', 'here', 'reference', 'learned', 'food', 'something', 'about'}",1,0,0.65470345624931,0.7574440136364049,0.0,0.5321238151418205,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3847,U67,I396,This is worth discussing further. Reference 3847,2026-07-03 04:20:31.835029,False,GENUINE,this is worth discussing further reference 3847,"{'worth', 'this', 'reference', 'further', 'discussing', 'is', '3847'}",1,0,0.7443238159205726,0.8088201859773659,0.0,0.5840414099631468,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3848,U415,I417,The information presented here is useful. Reference 3848,2026-07-05 03:05:31.835043,False,GENUINE,the information presented here is useful reference 3848,"{'useful', 'presented', 'information', 'is', 'the', 'reference', '3848', 'here'}",1,0,0.5910259597851174,0.8009461539409506,0.0,0.5272375475011714,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3849,U484,I15,This is worth discussing further. Reference 3849,2026-08-01 01:42:31.835058,False,GENUINE,this is worth discussing further reference 3849,"{'worth', '3849', 'this', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.7814845977735478,0.0,0.5731071746816196,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3850,U315,I120,I think this could be improved. Reference 3850,2026-07-06 18:09:31.835072,False,GENUINE,i think this could be improved reference 3850,"{'could', 'think', 'i', 'improved', '3850', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.78516966372972,0.0,0.579864690674089,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C3851,U602,I109,The information presented here is useful. Reference 3851,2026-07-21 10:22:31.835085,False,GENUINE,the information presented here is useful reference 3851,"{'useful', 'presented', 'information', '3851', 'is', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.7766017736427276,0.0,0.5174997953818822,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C3852,U293,I124,Thanks for sharing this information. Reference 3852,2026-07-12 05:44:31.835099,False,GENUINE,thanks for sharing this information reference 3852,"{'for', 'thanks', 'information', '3852', 'this', 'reference', 'sharing'}",1,0,0.5701792786438931,0.7755195516402541,0.0,0.5097705681814642,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C3853,U163,I306,This is worth discussing further. Reference 3853,2026-08-04 06:55:31.835112,False,GENUINE,this is worth discussing further reference 3853,"{'worth', 'this', '3853', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.8029430042996608,0.0,0.5816905372920648,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3854,U103,I42,This is an interesting perspective on technology. Reference 3854,2026-07-29 04:12:31.835126,False,GENUINE,this is an interesting perspective on technology reference 3854,"{'an', 'technology', 'perspective', 'this', 'reference', 'interesting', 'on', '3854', 'is'}",1,0,0.6784817884372735,0.8138506546620631,0.0,0.563008887817871,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3855,U553,I219,I think this could be improved. Reference 3855,2026-06-09 08:31:31.835140,False,GENUINE,i think this could be improved reference 3855,"{'could', 'think', 'i', '3855', 'improved', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.7850721366768932,0.0,0.5798256798529582,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C3856,U663,I77,I really enjoyed this post about technology. Reference 3856,2026-06-29 22:36:31.835154,False,GENUINE,i really enjoyed this post about technology reference 3856,"{'i', 'technology', 'this', 'post', 'reference', 'really', '3856', 'enjoyed', 'about'}",1,0,0.6424758423456856,0.7730824500542598,0.0,0.5340995248426939,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C3857,U181,I16,I learned something useful about movies here. Reference 3857,2026-07-09 10:46:31.835167,False,GENUINE,i learned something useful about movies here reference 3857,"{'useful', 'i', 'movies', '3857', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6597682834281668,0.7787345904433891,0.0,0.542412735377214,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C3858,U695,I351,Best deal available now,2026-08-08 03:39:31.835182,False,GENUINE,best deal available now,"{'available', 'deal', 'now', 'best'}",52,50,1.0,1.0000000000000016,1.0,1.0000000000000007,50,39,5,20,51,1,65,55,50.35,0,50.35,False,False
C3859,U169,I457,I have a different opinion about music. Reference 3859,2026-08-02 17:35:31.835197,False,GENUINE,i have a different opinion about music reference 3859,"{'opinion', 'i', 'music', 'have', 'reference', 'different', 'a', '3859', 'about'}",1,0,0.6177732768514285,0.8193977945689024,0.0,0.5439797647255609,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C3860,U39,I298,This is an interesting perspective on technology. Reference 3860,2026-06-16 21:53:31.835212,False,GENUINE,this is an interesting perspective on technology reference 3860,"{'an', 'technology', '3860', 'perspective', 'this', 'reference', 'interesting', 'on', 'is'}",1,0,0.6784817884372735,0.812188932252445,0.0,0.5623441988540236,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3861,U0,I420,The explanation of education was very clear. Reference 3861,2026-07-07 06:07:31.835226,False,GENUINE,the explanation of education was very clear reference 3861,"{'very', 'education', 'was', '3861', 'clear', 'of', 'the', 'explanation', 'reference'}",1,0,0.7089229572113387,0.801014341663926,0.0,0.568528771689539,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C3862,U843,I251,This is an interesting perspective on movies. Reference 3862,2026-06-18 19:44:31.835239,False,GENUINE,this is an interesting perspective on movies reference 3862,"{'3862', 'an', 'movies', 'perspective', 'this', 'reference', 'interesting', 'on', 'is'}",1,0,0.8252873658506688,0.8090530470176865,0.0,0.6124717968548087,20,0,5,20,1,1,0,0,6.0,0,6.0,False,False
C3863,U298,I315,This was a surprisingly interesting post. Reference 3863,2026-06-17 01:26:31.835253,False,GENUINE,this was a surprisingly interesting post reference 3863,"{'was', 'this', 'reference', 'interesting', '3863', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8176861373968232,0.0,0.585206903275874,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C3864,U291,I70,This is an interesting perspective on food. Reference 3864,2026-06-17 15:47:31.835267,False,GENUINE,this is an interesting perspective on food reference 3864,"{'an', 'perspective', 'this', 'food', 'reference', '3864', 'interesting', 'on', 'is'}",1,0,0.6799644691628451,0.7544771841628759,0.0,0.5397784378721462,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C3865,U872,I133,I learned something useful about gaming here. Reference 3865,2026-06-27 15:32:31.835281,False,GENUINE,i learned something useful about gaming here reference 3865,"{'useful', 'i', 'gaming', 'reference', '3865', 'learned', 'here', 'something', 'about'}",1,0,0.6554969260982416,0.7725386905634019,0.0,0.5384394003597452,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C3866,U621,I114,I have a different opinion about technology. Reference 3866,2026-07-07 00:36:31.835294,False,GENUINE,i have a different opinion about technology reference 3866,"{'opinion', 'i', 'technology', 'have', 'reference', 'different', '3866', 'a', 'about'}",1,0,0.620150526554357,0.8371611134450561,0.0,0.5519171296720474,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C3867,U872,I173,I learned something useful about food here. Reference 3867,2026-07-01 15:27:31.835308,False,GENUINE,i learned something useful about food here reference 3867,"{'useful', 'i', 'here', '3867', 'reference', 'learned', 'food', 'something', 'about'}",1,0,0.65470345624931,0.7868539136547661,0.0,0.543887775149165,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C3868,U367,I487,This was a surprisingly interesting post. Reference 3868,2026-07-16 02:29:31.835326,False,GENUINE,this was a surprisingly interesting post reference 3868,"{'was', '3868', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8179493483761119,0.0,0.5853121876675894,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3869,U669,I361,The information presented here is useful. Reference 3869,2026-07-21 10:20:31.835340,False,GENUINE,the information presented here is useful reference 3869,"{'useful', 'presented', 'information', 'is', 'the', '3869', 'reference', 'here'}",1,0,0.5910259597851174,0.7765126802228646,0.0,0.517464158013937,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3870,U813,I433,I have a different opinion about music. Reference 3870,2026-07-23 16:02:31.835360,False,GENUINE,i have a different opinion about music reference 3870,"{'opinion', 'i', 'music', 'have', 'reference', 'different', '3870', 'a', 'about'}",1,0,0.6177732768514285,0.8007158720040612,0.0,0.5365069956996245,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3871,U246,I236,I learned something useful about education here. Reference 3871,2026-08-08 11:35:31.835374,False,GENUINE,i learned something useful about education here reference 3871,"{'useful', 'i', 'education', '3871', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6552024188794539,0.814858438744562,0.0,0.5552642221056336,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3872,U81,I30,Thanks for sharing this information. Reference 3872,2026-07-29 09:22:31.835387,False,GENUINE,thanks for sharing this information reference 3872,"{'for', 'thanks', 'information', '3872', 'this', 'reference', 'sharing'}",1,0,0.5701792786438931,0.776149318814514,0.0,0.5100224750511682,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C3873,U110,I229,I learned something useful about education here. Reference 3873,2026-06-07 01:04:31.835401,False,GENUINE,i learned something useful about education here reference 3873,"{'useful', 'i', 'education', 'reference', 'learned', 'here', 'something', 'about', '3873'}",1,0,0.6552024188794539,0.8435567826257231,0.0,0.5667435596580981,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3874,U75,I144,This is worth discussing further. Reference 3874,2026-06-20 02:32:31.835415,False,GENUINE,this is worth discussing further reference 3874,"{'worth', 'this', 'reference', 'further', 'discussing', 'is', '3874'}",1,0,0.7443238159205726,0.806612566320621,0.0,0.5831583621004488,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C3875,U244,I367,I think this could be improved. Reference 3875,2026-07-05 12:35:31.835429,False,GENUINE,i think this could be improved reference 3875,"{'could', 'think', 'i', 'improved', 'this', 'reference', '3875', 'be'}",1,0,0.759419500520574,0.786076032027754,0.0,0.5802272379933024,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3876,U125,I476,This was a surprisingly interesting post. Reference 3876,2026-06-08 06:54:31.835442,False,GENUINE,this was a surprisingly interesting post reference 3876,"{'was', '3876', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8185905817340834,0.0,0.5855686810107781,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3877,U214,I458,I think this could be improved. Reference 3877,2026-07-09 16:21:31.835456,False,GENUINE,i think this could be improved reference 3877,"{'could', 'think', 'i', 'improved', '3877', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.7855622017678985,0.0,0.5800217058893603,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3878,U160,I200,The explanation of music was very clear. Reference 3878,2026-08-05 19:40:31.835470,False,GENUINE,the explanation of music was very clear reference 3878,"{'very', 'was', 'music', 'clear', 'of', 'the', 'explanation', 'reference', '3878'}",1,0,0.71364161269564,0.7757053085319999,0.0,0.5600566878562739,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3879,U50,I16,I have a different opinion about fashion. Reference 3879,2026-07-25 20:25:31.835484,False,GENUINE,i have a different opinion about fashion reference 3879,"{'opinion', 'i', 'fashion', 'have', 'reference', '3879', 'different', 'a', 'about'}",1,0,0.6208719682633899,0.7825735574143003,0.0,0.5303346118579066,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3880,U832,I254,I think this could be improved. Reference 3880,2026-06-08 06:50:31.835498,False,GENUINE,i think this could be improved reference 3880,"{'could', 'think', 'i', '3880', 'improved', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.7828558766343927,0.0,0.578939175835958,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C3881,U883,I165,I think this could be improved. Reference 3881,2026-07-13 01:50:31.835514,False,GENUINE,i think this could be improved reference 3881,"{'could', 'think', '3881', 'i', 'improved', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.7836452404353544,0.0,0.5792549213563427,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3882,U763,I494,The information presented here is useful. Reference 3882,2026-06-04 10:16:31.835528,False,GENUINE,the information presented here is useful reference 3882,"{'useful', 'presented', '3882', 'information', 'is', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.8048535655009088,0.0,0.5288005121251547,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C3883,U580,I444,I learned something useful about technology here. Reference 3883,2026-07-27 21:19:31.835542,False,GENUINE,i learned something useful about technology here reference 3883,"{'useful', 'i', 'technology', 'reference', '3883', 'learned', 'here', 'something', 'about'}",1,0,0.6536869962497605,0.8351743160771743,0.0,0.5628601751182859,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3884,U977,I128,The information presented here is useful. Reference 3884,2026-06-28 12:20:31.835556,False,GENUINE,the information presented here is useful reference 3884,"{'useful', 'presented', 'information', 'is', 'the', 'reference', '3884', 'here'}",1,0,0.5910259597851174,0.7768932614691121,0.0,0.5176163905124359,10,0,2,0,1,1,0,0,2.0,0,2.0,False,False
C3885,U896,I171,I learned something useful about technology here. Reference 3885,2026-07-30 01:24:31.835570,False,GENUINE,i learned something useful about technology here reference 3885,"{'useful', 'i', 'technology', 'reference', 'learned', '3885', 'here', 'something', 'about'}",1,0,0.6536869962497605,0.8358974071877905,0.0,0.5631494115625324,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C3886,U245,I262,Thanks for sharing this information. Reference 3886,2026-07-17 12:59:31.835583,False,GENUINE,thanks for sharing this information reference 3886,"{'for', 'thanks', 'information', 'this', 'reference', '3886', 'sharing'}",1,0,0.5701792786438931,0.7758122051737097,0.0,0.5098876295948465,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3887,U929,I103,I learned something useful about fashion here. Reference 3887,2026-08-08 07:59:31.835597,False,GENUINE,i learned something useful about fashion here reference 3887,"{'useful', 'i', '3887', 'fashion', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6586723474957719,0.7603694264795271,0.0,0.534683092215331,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3888,U789,I4,This is worth discussing further. Reference 3888,2026-06-16 20:45:31.835613,False,GENUINE,this is worth discussing further reference 3888,"{'worth', 'this', 'reference', 'further', 'discussing', '3888', 'is'}",1,0,0.7443238159205726,0.7839948479356906,0.0,0.5741112747464767,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C3889,U381,I172,I really enjoyed this post about gaming. Reference 3889,2026-06-28 21:17:31.835627,False,GENUINE,i really enjoyed this post about gaming reference 3889,"{'i', 'this', 'post', 'reference', '3889', 'really', 'enjoyed', 'gaming', 'about'}",1,0,0.641800272114989,0.7248862237956846,0.0,0.51458458475852,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C3890,U790,I422,This was a surprisingly interesting post. Reference 3890,2026-07-23 14:54:31.835641,False,GENUINE,this was a surprisingly interesting post reference 3890,"{'was', '3890', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8182519112633884,0.0,0.5854332128225,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C3891,U151,I170,This was a surprisingly interesting post. Reference 3891,2026-06-24 12:16:31.835657,False,GENUINE,this was a surprisingly interesting post reference 3891,"{'was', 'this', 'reference', 'interesting', '3891', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8181619435300331,0.0,0.585397225729158,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C3892,U400,I455,This was a surprisingly interesting post. Reference 3892,2026-07-03 05:50:31.835671,False,GENUINE,this was a surprisingly interesting post reference 3892,"{'3892', 'was', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8450694273276783,0.0,0.596160219248216,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C3893,U788,I486,I really enjoyed this post about food. Reference 3893,2026-06-07 09:04:31.835685,False,GENUINE,i really enjoyed this post about food reference 3893,"{'i', '3893', 'food', 'this', 'post', 'reference', 'really', 'enjoyed', 'about'}",1,0,0.6454137679030273,0.7097215496142721,0.0,0.5097834386117683,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C3894,U605,I280,I have a different opinion about food. Reference 3894,2026-08-07 18:44:31.835699,False,GENUINE,i have a different opinion about food reference 3894,"{'opinion', '3894', 'i', 'have', 'reference', 'different', 'a', 'food', 'about'}",1,0,0.6234651200055784,0.7237185490794783,0.0,0.5077002116337437,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3895,U291,I170,I really enjoyed this post about fashion. Reference 3895,2026-06-19 04:35:31.835715,False,GENUINE,i really enjoyed this post about fashion reference 3895,"{'i', 'fashion', 'this', 'post', 'reference', '3895', 'really', 'enjoyed', 'about'}",1,0,0.6431150433607395,0.7380261530450535,0.0,0.5203007263942803,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C3896,U642,I494,This is an interesting perspective on food. Reference 3896,2026-07-04 20:29:31.835731,False,GENUINE,this is an interesting perspective on food reference 3896,"{'an', '3896', 'perspective', 'this', 'food', 'reference', 'interesting', 'on', 'is'}",1,0,0.6799644691628451,0.754733357311556,0.0,0.5398809071316182,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3897,U951,I237,Thanks for sharing this information. Reference 3897,2026-07-14 03:27:31.835745,False,GENUINE,thanks for sharing this information reference 3897,"{'for', 'thanks', '3897', 'information', 'this', 'reference', 'sharing'}",1,0,0.5701792786438931,0.7757181080652632,0.0,0.5098499907514679,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3898,U854,I302,The explanation of food was very clear. Reference 3898,2026-07-18 17:44:31.835759,False,GENUINE,the explanation of food was very clear reference 3898,"{'very', 'was', 'clear', 'of', '3898', 'the', 'explanation', 'reference', 'food'}",1,0,0.7141356984623713,0.73780556620445,0.0,0.54506972094361,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3899,U307,I456,I really enjoyed this post about sports. Reference 3899,2026-06-11 23:46:31.835773,False,GENUINE,i really enjoyed this post about sports reference 3899,"{'3899', 'i', 'this', 'post', 'reference', 'really', 'sports', 'enjoyed', 'about'}",1,0,0.6421975403727119,0.7326228515047039,0.0,0.5178182797323307,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3900,U926,I296,I have a different opinion about fashion. Reference 3900,2026-07-18 16:16:31.835787,False,GENUINE,i have a different opinion about fashion reference 3900,"{'opinion', 'i', 'fashion', 'have', 'reference', 'different', 'a', '3900', 'about'}",1,0,0.6208719682633899,0.7807160168165184,0.0,0.5295915956187938,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C3901,U4,I271,The explanation of technology was very clear. Reference 3901,2026-07-22 15:27:31.835801,False,GENUINE,the explanation of technology was very clear reference 3901,"{'very', 'was', 'technology', 'clear', 'of', 'the', 'explanation', 'reference', '3901'}",1,0,0.7155681573898554,0.8350316746994596,0.0,0.5844615249662333,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3902,U974,I420,I think this could be improved. Reference 3902,2026-07-06 16:46:31.835814,False,GENUINE,i think this could be improved reference 3902,"{'could', 'think', 'i', 'improved', 'this', 'reference', '3902', 'be'}",1,0,0.759419500520574,0.7862727008468865,0.0,0.5803059055209555,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C3903,U2,I220,I really enjoyed this post about gaming. Reference 3903,2026-07-17 22:13:31.835827,False,GENUINE,i really enjoyed this post about gaming reference 3903,"{'i', 'this', 'post', '3903', 'reference', 'really', 'enjoyed', 'gaming', 'about'}",1,0,0.641800272114989,0.8146400930094448,0.0,0.5504861324440241,10,0,2,0,1,1,0,0,2.0,0,2.0,False,False
C3904,U548,I416,This was a surprisingly interesting post. Reference 3904,2026-08-10 08:16:31.835842,False,GENUINE,this was a surprisingly interesting post reference 3904,"{'was', '3904', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8187672944285341,0.0,0.5856393660885584,10,0,11,40,1,1,0,0,6.0,0,6.0,False,False
C3905,U513,I444,I have a different opinion about technology. Reference 3905,2026-06-27 15:03:31.835856,False,GENUINE,i have a different opinion about technology reference 3905,"{'opinion', '3905', 'i', 'technology', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.620150526554357,0.8378853845447837,0.0,0.5522068381119384,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C3906,U594,I109,This was a surprisingly interesting post. Reference 3906,2026-08-01 06:51:31.835870,False,GENUINE,this was a surprisingly interesting post reference 3906,"{'was', '3906', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8185848129076688,0.0,0.5855663734802122,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3907,U875,I120,The information presented here is useful. Reference 3907,2026-07-26 16:48:31.835884,False,GENUINE,the information presented here is useful reference 3907,"{'useful', 'presented', 'information', 'is', '3907', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.7775852878404924,0.0,0.517893201060988,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C3908,U558,I335,The explanation of technology was very clear. Reference 3908,2026-06-10 11:23:31.835898,False,GENUINE,the explanation of technology was very clear reference 3908,"{'very', 'was', 'technology', '3908', 'clear', 'of', 'the', 'explanation', 'reference'}",1,0,0.7155681573898554,0.8350316746994596,0.0,0.5844615249662333,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3909,U439,I40,This is worth discussing further. Reference 3909,2026-06-29 03:42:31.835911,False,GENUINE,this is worth discussing further reference 3909,"{'worth', 'this', 'reference', 'further', 'discussing', 'is', '3909'}",1,0,0.7443238159205726,0.784404705992266,0.0,0.5742752179691069,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C3910,U21,I50,I learned something useful about movies here. Reference 3910,2026-07-27 10:44:31.835925,False,GENUINE,i learned something useful about movies here reference 3910,"{'useful', 'i', 'movies', '3910', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6597682834281668,0.7780539304514744,0.0,0.5421404713804482,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C3911,U673,I149,I have a different opinion about fashion. Reference 3911,2026-07-28 02:23:31.835939,False,GENUINE,i have a different opinion about fashion reference 3911,"{'opinion', '3911', 'i', 'fashion', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.6208719682633899,0.7825686984862352,0.0,0.5303326682866806,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3912,U927,I218,The explanation of education was very clear. Reference 3912,2026-07-09 22:25:31.835953,False,GENUINE,the explanation of education was very clear reference 3912,"{'very', 'education', 'was', 'clear', 'of', 'the', 'explanation', '3912', 'reference'}",1,0,0.7089229572113387,0.8035944898227539,0.0,0.5695608309530701,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C3913,U99,I391,I have a different opinion about movies. Reference 3913,2026-06-23 11:16:31.835969,False,GENUINE,i have a different opinion about movies reference 3913,"{'opinion', 'i', 'movies', '3913', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.6243387956706026,0.7791093295576714,0.0,0.5301623103077795,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3914,U708,I280,This is an interesting perspective on gaming. Reference 3914,2026-07-28 16:08:31.835983,False,GENUINE,this is an interesting perspective on gaming reference 3914,"{'an', '3914', 'perspective', 'this', 'reference', 'interesting', 'on', 'is', 'gaming'}",1,0,0.6769806953191057,0.8302728072762542,0.0,0.5690523662721887,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C3915,U894,I62,I really enjoyed this post about sports. Reference 3915,2026-08-05 19:50:31.835997,False,GENUINE,i really enjoyed this post about sports reference 3915,"{'i', 'this', 'post', 'reference', 'really', '3915', 'sports', 'enjoyed', 'about'}",1,0,0.6421975403727119,0.7302949573087116,0.0,0.5168871220539338,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3916,U797,I394,I have a different opinion about education. Reference 3916,2026-08-01 12:19:31.836015,False,GENUINE,i have a different opinion about education reference 3916,"{'opinion', 'i', 'education', '3916', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.6192479552629859,0.7538854458956679,0.0,0.5182909627003123,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
